isDE?	criteria	sample	cellLine	tx	gene	entrez	isProteinCoding	FC	log2FC	shrunkLFC	pValue	qValue	dir	meanFPKM	minMeanFPKM	meanFPKMTreatment	meanFPKMControl
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CD79A	973	Y	-1.49007521386	-0.575385154800776	-0.0312030763818682	0.67699282374482	0.77892209053677	down	0.107256539599	0.105980706283	0.108532372915139	0.105980706283079
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC7A7	9056	Y	-1.49019262235	-0.575498825550748	-0.110430323293482	0.408439255862246	0.548291087896923	down	0.0462747073421	0.0377228869187	0.054826527765611	0.0377228869186757
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GCHFR	2644	Y	-1.49054520192	-0.575840126816967	-0.315167248321245	0.111806567206834	0.199906477611142	down	1.23995878252	1.0742704172	1.07427041720361	1.40564714783644
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CRYAB	1410	Y	-1.49083687329	-0.576122407202773	-0.0409986671728797	0.629831328868094	0.742934185244363	down	0.144589107249	0.141720889934	0.147457324564912	0.141720889933842
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HCFC2	29915	Y	-1.49142073304	-0.576687302458225	-0.466465013804591	0.0109174800854926	0.0282725638565781	down	0.732069971286	0.609852579235	0.609852579235485	0.854287363335703
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LPP-AS2	339929	N	-1.49167701895	-0.576935194035742	-0.186998652313658	0.261261756484737	0.392348309516863	down	0.178419818627	0.164634328576	0.164634328575611	0.192205308677491
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PARP6	56965	Y	-1.49187409414	-0.577125785307886	-0.55335469262631	5.05689799948524e-08	3.59283355190903e-07	down	7.82314736841	6.50718845337	6.50718845336517	9.13910628345929
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KRT78	196374	Y	-1.49250033984	-0.577731259987305	-0.0111038693426495	0.805549741125594	NA	down	0.00552348873925	0	0.0110469774784965	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HS3ST3A1	9953	Y	-1.49250033984	-0.577731259987305	-0.0111038693426495	0.805549741125594	NA	down	0.0166881854254	0.0122713556773	0.0211050151735524	0.0122713556772707
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DHFR2	200895	Y	-1.49256818033	-0.577796835126128	-0.439197543164416	0.0231949707466452	0.0538432948154054	down	0.450119409898	0.328512875004	0.328512875003644	0.571725944792947
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RRNAD1	51093	Y	-1.49258311408	-0.577811269803789	-0.550938941732666	2.83099813437505e-07	1.81177056177019e-06	down	7.06754919379	5.82385487196	5.8238548719561	8.31124351562205
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PDLIM5	10611	Y	-1.49267293102	-0.577898082090257	-0.572334349312831	1.87639023666489e-29	6.87103909881266e-28	down	20.5384519759	16.7136193034	16.7136193034431	24.3632846484232
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ATP6V1B1	525	Y	-1.49289516143	-0.578112855767763	-0.214266859263811	0.221767019727397	0.34453686541143	down	0.320527103032	0.294503356264	0.346550849799659	0.29450335626414
N	FC2	HCT116-dxRes2	HCT116	dxRes2	P4HTM	54681	Y	-1.4929481993	-0.578164109275214	-0.565247350316986	8.11479236020196e-13	9.72614954895839e-12	down	18.246349835	15.1334308417	15.1334308416907	21.3592688283621
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TTC3	7267	Y	-1.49307145537	-0.578283211583173	-0.567642444086609	2.54071651089184e-16	4.11291395345489e-15	down	10.5269801299	8.36888732493	8.36888732492852	12.6850729348968
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CAMKK1	84254	Y	-1.49309969827	-0.578310501302869	-0.544545856999529	4.49334274731693e-06	2.39941188809961e-05	down	3.26498295297	2.5761386064	2.57613860640124	3.95382729954437
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LCOR	84458	Y	-1.4931853747	-0.578393283055775	-0.5644695213125	9.86364152611838e-13	1.17077455938554e-11	down	3.7334512217	3.05794833953	3.0579483395305	4.40895410386135
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FAM213A	84293	Y	-1.49369375653	-0.578884390946527	-0.427008443350736	0.0298875187690677	0.0667711481728584	down	2.10481906967	1.83586358398	1.8358635839816	2.37377455536519
N	FC2	HCT116-dxRes2	HCT116	dxRes2	BRAF	673	Y	-1.49370063245	-0.578891032089442	-0.4949584883681	0.00348550248714655	0.0103409515957827	down	2.32661296823	1.97933200351	1.97933200350673	2.67389393295382
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CNDP1	84735	Y	-1.49404030339	-0.579219066945659	-0.0136859272870314	0.78499909489843	NA	down	0.00327541827903	0	0.0065508365580694	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GJB5	2709	Y	-1.49404755849	-0.579226072699286	-0.419279882780561	0.0344583742404704	0.0754234083903077	down	1.78148422471	1.46150402913	1.46150402912734	2.10146442028749
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MARS	4141	Y	-1.49478206201	-0.579935156005894	-0.574424897938674	6.73183486148007e-30	2.54102837697905e-28	down	63.1236200069	52.396315218	52.3963152180143	73.8509247957548
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RGS2	5997	Y	-1.49487301687	-0.580022938799836	-0.540264982929686	2.22540046927482e-05	0.0001045675636433	down	9.01748623297	6.98012600443	6.98012600443105	11.0548464615015
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TAS2R20	259295	Y	-1.49488361847	-0.580033170319474	-0.132963903515403	0.356460525439928	0.496550914712078	down	0.139828644174	0.125576840513	0.125576840513429	0.154080447834824
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLFNL1	200172	Y	-1.49551250579	-0.580639974628486	-0.457263390006978	0.0152353983003628	0.0377355868262755	down	0.441852900668	0.337686462849	0.337686462849477	0.546019338486975
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ACSS2	55902	Y	-1.49566357207	-0.580785698290327	-0.56223384047831	5.36458488076439e-10	4.79800519740011e-09	down	10.0743503373	8.19355592098	8.19355592098312	11.9551447536706
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PCDHGC4	56098	Y	-1.49578309209	-0.580900980942421	-0.0269542207720342	0.69789560849282	0.79459120657138	down	0.022897679859	0.0204551205524	0.0204551205523875	0.025340239165626
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ADCY10P1	221442	N	-1.49579037041	-0.580908000923325	-0.166540287316724	0.29321531072716	0.428812585803611	down	0.0553432292702	0.0267396835926	0.0267396835925518	0.0839467749479355
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MYNN	55892	Y	-1.49584979414	-0.580965314172642	-0.543829959053015	1.10332398271388e-05	5.50590467438891e-05	down	2.07578852209	1.70464685045	1.7046468504524	2.44693019372291
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RAB40B	10966	Y	-1.49586766293	-0.580982547900343	-0.541968406059285	1.78336895012047e-05	8.53327846394383e-05	down	7.1995337876	5.62367594503	5.62367594502531	8.77539163018368
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RRP7BP	91695	N	-1.49590586855	-0.58101939498349	-0.541394278346919	2.08582884843873e-05	9.84741189294028e-05	down	4.72350891412	3.94958453824	3.94958453824052	5.4974332899965
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RBM5	10181	Y	-1.49597243517	-0.581083592326709	-0.567241891163061	7.139659123725e-13	8.62880350393138e-12	down	15.9261859356	13.0369431519	13.0369431518826	18.815428719347
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PLAU	5328	Y	-1.49614069178	-0.581245847540999	-0.568154413732217	1.45627521777996e-13	1.8737486222954e-12	down	19.8627551333	16.1013417443	16.1013417442767	23.6241685222466
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DUSP28	285193	Y	-1.49619809245	-0.581301196669607	-0.460552053315564	0.0142813817530364	0.0357124222832208	down	1.53649323729	1.20042729959	1.2004272995854	1.87255917498551
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01503	100506119	N	-1.4967831305	-0.581865203886443	-0.242855791761818	0.18595956939311	0.29978013161439	down	0.812882980926	0.745465335332	0.745465335331867	0.880300626519236
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PRKCZ-AS1	100506504	N	-1.49683007268	-0.581910449038952	-0.348588840988389	0.0842278367473186	0.159418394908274	down	0.411099929193	0.285489677057	0.285489677056995	0.536710181329254
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF302	55900	Y	-1.49688762078	-0.581965914761303	-0.507347444832739	0.00182493072499445	0.00581851911898252	down	1.83133026459	1.4993981229	1.49939812289822	2.16326240628433
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TP53TG5	27296	Y	-1.49786177086	-0.582904491826968	-0.233751066304066	0.196016772647623	0.312578953999798	down	0.107694643971	0.016347544217	0.0163475442169605	0.199041743725699
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GRIPAP1	56850	Y	-1.497904218	-0.582945375043183	-0.566564424403272	3.61433816409187e-11	3.68980091837899e-10	down	10.3306217254	8.67432247893	8.67432247893446	11.9869209719013
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01376	400945	N	-1.49793299997	-0.582973095910507	-0.0762822145792476	0.498732801624353	0.632207130118918	down	0.0600040530667	0.0293820684956	0.0293820684956419	0.0906260376378009
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC25A37	51312	Y	-1.49793899853	-0.58297887325381	-0.573198897417833	1.06484653065893e-17	1.93629456471074e-16	down	8.37089124843	6.69897748289	6.69897748288983	10.0428050139714
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PDE7B	27115	Y	-1.49793942355	-0.582979282600409	-0.230621702188843	0.199939480351929	0.317372793475424	down	0.149121236708	0.119816585652	0.119816585651513	0.178425887764242
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01583	101929690	N	-1.49808698938	-0.583121399162208	-0.0135885733090548	0.786126209324304	NA	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR4785	100616364	N	-1.49811422082	-0.583147623482237	-0.0779262957619811	0.493237677077843	0.626887653249258	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF654	55279	Y	-1.49820122944	-0.583231410995086	-0.512540467213494	0.00133715626191986	0.00438623601649947	down	0.746396460701	0.567663380893	0.567663380893438	0.925129540507945
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GPC2	221914	Y	-1.49825304832	-0.583281309196649	-0.500423476910885	0.00302692485513132	0.00915086088771812	down	1.70179503846	1.53867441136	1.53867441135521	1.86491566556599
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GGTA1P	2681	N	-1.4984099894	-0.583432422694457	-0.0137764094823493	0.783611333968738	NA	down	0.0242245569019	0.019186264757	0.0292628490468269	0.0191862647570087
N	FC2	HCT116-dxRes2	HCT116	dxRes2	AKAP5	9495	Y	-1.49842874215	-0.583450478051508	-0.165152898615695	0.294762526556751	0.430443003806609	down	0.0737104653867	0.0570728051493	0.0570728051492755	0.0903481256240322
N	FC2	HCT116-dxRes2	HCT116	dxRes2	STKLD1	169436	Y	-1.49843465651	-0.583456172421678	-0.322488415082707	0.105793107228103	0.191323615467354	down	0.0712977222752	0.0335729298243	0.0335729298242663	0.109022514726143
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KCNN1	3780	Y	-1.49866216805	-0.583675204227658	-0.190147766093511	0.254671769689595	0.384299603958465	down	0.157747460467	0.138449756051	0.138449756051321	0.177045164881706
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ING4	51147	Y	-1.49870636874	-0.583717753628109	-0.535290047500022	0.000108862481060852	0.000449740709869728	down	6.88420408612	5.93244420649	5.9324442064889	7.83596396574398
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LRP10	26020	Y	-1.49890785167	-0.583911693477053	-0.575146389397754	1.3309083825139e-19	2.7604218261802e-18	down	9.08266215522	7.15132134847	7.15132134846617	11.0140029619778
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GTF2IRD2B	389524	Y	-1.49903368478	-0.584032802447812	-0.478884165540368	0.00831197880638277	0.022368898531318	down	1.52999534962	1.19595782713	1.19595782712909	1.8640328721142
N	FC2	HCT116-dxRes2	HCT116	dxRes2	R3HDM4	91300	Y	-1.49938656458	-0.584372379890304	-0.57360142411104	1.20381639364868e-16	2.01915535801559e-15	down	34.4216528183	27.2103454788	27.2103454788398	41.6329601577153
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC22A4	6583	Y	-1.49993566072	-0.58490061808767	-0.21491808077386	0.219344625885929	0.34173909876144	down	0.161961548634	0.160596933567	0.160596933566514	0.163326163700566
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NR1D1	9572	Y	-1.50020195854	-0.5851567306998	-0.574158261275895	5.48274053591329e-16	8.67921747326678e-15	down	16.7029770436	13.579642152	13.5796421519759	19.8263119351722
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RORA	6095	Y	-1.50047571361	-0.585419967957842	-0.0809722070904173	0.483660488011841	0.618068825795477	down	0.0156039721338	0.0119210366374	0.0119210366373513	0.0192869076302131
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC25A36	55186	Y	-1.50085897715	-0.58578842563887	-0.572912639848285	6.44269114854715e-14	8.52372319810693e-13	down	7.59472299556	6.05878612091	6.0587861209139	9.13065987020297
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR642B	100500845	N	-1.50094180362	-0.585868040078638	-0.0241543149368284	0.713117144010474	0.806266843393803	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PIGV	55650	Y	-1.50110772042	-0.586027509365751	-0.532970748266946	0.000202489970753205	0.000791913268874984	down	3.18402767134	2.66736879698	2.66736879697937	3.70068654570667
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PMFBP1	83449	Y	-1.5012287337	-0.586143808956887	-0.394380048363882	0.0516544840816118	0.106304602615066	down	0.637108663999	0.528751697664	0.52875169766445	0.745465630333971
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PLXNB3	5365	Y	-1.50134010046	-0.586250829500865	-0.458701979999771	0.016216029224947	0.0398004822071158	down	0.498002154788	0.41007494451	0.410074944509946	0.585929365065923
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GALT	2592	Y	-1.50152216963	-0.586425776114563	-0.549925091651506	7.84461413133129e-06	4.01145613155622e-05	down	9.42776396857	8.17468969143	8.17468969142956	10.680838245709
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNORA38B	100124536	N	-1.50153407548	-0.58643721546885	-0.0514343336210239	0.584036590087798	0.706011902823748	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PRAF2	11230	Y	-1.50172656608	-0.586622151289326	-0.544581467425679	3.05646476270752e-05	0.00014038762169887	down	9.77605883651	7.86013989089	7.86013989089165	11.6919777821261
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CYP4F11	57834	Y	-1.50176068527	-0.586654928911787	-0.550008878375126	8.10221533851615e-06	4.12860486651388e-05	down	3.99833735079	3.34130127656	3.34130127655833	4.65537342501311
N	FC2	HCT116-dxRes2	HCT116	dxRes2	INE1	8552	N	-1.50181196788	-0.586704193688666	-0.354275487972648	0.0804849975057952	0.15361197283367	down	1.07502663875	0.863948679265	0.86394867926451	1.28610459822692
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RREB1	6239	Y	-1.50239344901	-0.587262677431551	-0.571029181653519	2.20582540364344e-11	2.30858034524549e-10	down	3.81272254358	3.05071611352	3.05071611352276	4.57472897362892
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR200C	406985	N	-1.50256155103	-0.587424090797914	-0.013903043559708	0.781766623345993	NA	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR5702	100847053	N	-1.50261695154	-0.587477283008025	-0.0257889434377118	0.703132651571	0.79881606211215	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SQLE	6713	Y	-1.50265287558	-0.587511774041301	-0.573893793284899	2.75638215980011e-13	3.45719774987842e-12	down	14.1567708769	11.5073605952	11.5073605951855	16.8061811585471
N	FC2	HCT116-dxRes2	HCT116	dxRes2	UGDH-AS1	100885776	N	-1.50265803089	-0.587516723647965	-0.343244490758223	0.0892730601170604	0.167278034890561	down	0.226821075121	0.161242390948	0.161242390947563	0.29239975929483
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CCDC181	57821	Y	-1.5028545093	-0.587705349328973	-0.0371069086986556	0.645479352843896	0.754962964347634	down	0.00695820767011	0	0.0139164153402139	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NEO1	4756	Y	-1.50286941403	-0.587719657351	-0.573081389073339	1.7939912358408e-12	2.06926041967473e-11	down	5.52408357983	4.37684829906	4.37684829906288	6.67131886059789
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ANKRD20A4	728747	Y	-1.50299258267	-0.587837889515227	-0.0124667404788542	0.794050373192362	NA	down	0.192636437255	0.154778866942	0.15477886694225	0.230494007567501
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NF1	4763	Y	-1.50303835827	-0.58788182799961	-0.55456582590808	2.72625933529925e-06	1.50264999833847e-05	down	1.30465298455	1.02266977542	1.02266977541751	1.58663619368767
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR1273C	100422821	N	-1.50342369827	-0.588251650135169	-0.0124313101089706	0.794476559472402	NA	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IFRD1	3475	Y	-1.50365099968	-0.588469753543733	-0.571175946607691	8.45840465107255e-11	8.32718959746197e-10	down	9.73240925688	7.83816027329	7.83816027328672	11.6266582404767
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PYCR3	65263	Y	-1.50376433533	-0.588578490621643	-0.556374187234151	1.79839686706787e-06	1.01764347053371e-05	down	4.01907608221	3.18664421085	3.18664421084812	4.85150795356282
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CPED1	79974	Y	-1.50388787436	-0.588697007747649	-0.124821108643588	0.371877993573812	0.512470331312159	down	0.116528232204	0.105176627863	0.105176627863189	0.127879836545187
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PORCN	64840	Y	-1.5039163153	-0.588724291178391	-0.506327069715569	0.00270425754615648	0.0082870562625484	down	3.64291648206	2.80498539297	2.80498539297344	4.48084757113988
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF112	7771	Y	-1.50412824661	-0.58892758088525	-0.424882988800725	0.0336107567967888	0.0738361253642324	down	0.535068278607	0.431331569558	0.431331569558117	0.638804987654987
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LIG4	3981	Y	-1.50415554466	-0.588953763764048	-0.530315107245613	0.000392423600616247	0.00144496429362372	down	1.36935742639	1.09183098094	1.09183098094437	1.64688387183002
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TSPAN10	83882	Y	-1.5042409795	-0.589035705363152	-0.276826988331417	0.148594093677838	0.251375883410607	down	0.184903539949	0.182947100275	0.182947100275484	0.186859979622769
N	FC2	HCT116-dxRes2	HCT116	dxRes2	WSB1	26118	Y	-1.50438235972	-0.589171294652958	-0.574969043193281	6.91622740450069e-13	8.36511665347696e-12	down	12.2642898226	10.2228363885	10.2228363885342	14.3057432566858
N	FC2	HCT116-dxRes2	HCT116	dxRes2	C11orf54	28970	Y	-1.50442229916	-0.589209595862923	-0.560037767506587	5.21063497604055e-07	3.22080731600116e-06	down	6.42174102374	5.1215582507	5.12155825069827	7.7219237967736
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF469	84627	Y	-1.50447567478	-0.589260780540239	-0.561093346553369	2.8795933977383e-07	1.83917575110559e-06	down	0.901847365514	0.726403292122	0.726403292121844	1.0772914389059
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PATL2	197135	Y	-1.50481237008	-0.589583613479132	-0.0776278229350098	0.492612963791649	0.62623798132173	down	0.083093283218	0.0509154634704	0.0509154634703524	0.11527110296569
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNORD49A	26800	N	-1.50486123377	-0.58963045935498	-0.26183589754117	0.163638630497306	0.271945721981387	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SCARF1	8578	Y	-1.50490338278	-0.589670866614341	-0.363034303420341	0.0742308477781671	0.14361996529314	down	0.426870685957	0.299633886178	0.2996338861784	0.554107485735941
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SULT4A1	25830	Y	-1.50523829936	-0.589991902991734	-0.506021029044385	0.00290230846779145	0.00882773946600153	down	1.34191541378	1.12017969909	1.12017969909145	1.56365112847768
N	FC2	HCT116-dxRes2	HCT116	dxRes2	EIF3G	8666	Y	-1.50541183513	-0.590158218691609	-0.583202723323621	9.68797869817055e-25	2.70736513479226e-23	down	106.944579673	85.2964207713	85.2964207712537	128.592738573756
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GPM6A	2823	Y	-1.50557605373	-0.59031558721726	-0.428515714037721	0.031931387836908	0.0706611291301328	down	0.772296053474	0.642977164763	0.642977164762563	0.901614942185375
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ASPH	444	Y	-1.50571348491	-0.590447272513559	-0.58681790290621	6.78610287631852e-46	4.78300144764945e-44	down	65.6946646553	52.4915786994	52.4915786993522	78.8977506112506
N	FC2	HCT116-dxRes2	HCT116	dxRes2	BRSK1	84446	Y	-1.50591360605	-0.590639005272857	-0.566046096431398	4.4235655819639e-08	3.16972452339645e-07	down	7.58958047416	6.29105771247	6.29105771246561	8.88810323584537
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZMYM5	9205	Y	-1.50636247813	-0.591068969533048	-0.528243316896869	0.000571246663158547	0.00203247444660543	down	2.90404903117	2.45086051135	2.45086051134834	3.35723755099755
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LTB4R	1241	Y	-1.50663959415	-0.591334348638872	-0.554026008335209	8.32313874542546e-06	4.23440680536193e-05	down	1.82537772794	1.48530579786	1.4853057978573	2.16544965802142
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ALMS1P1	200420	N	-1.50675337772	-0.591443298914524	-0.013806907091616	0.782873172991057	NA	down	0.0218092169268	0.00866376915446	0.00866376915446427	0.0349546646992025
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PZP	5858	Y	-1.50675337772	-0.591443298914524	-0.013806907091616	0.782873172991057	NA	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KLHDC1	122773	Y	-1.50688445672	-0.591568799743759	-0.105843939982935	0.413715851705719	0.553423777203049	down	0.1227283265	0.0694353176348	0.0694353176348416	0.176021335365921
N	FC2	HCT116-dxRes2	HCT116	dxRes2	C5AR2	27202	Y	-1.50695387544	-0.591635259871495	-0.0139935796128612	0.78038097207392	NA	down	0.0166168509011	0	0	0.0332337018022712
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GRIK5	2901	Y	-1.50714591232	-0.591819096288734	-0.325326022767022	0.104143729762774	0.188889991567852	down	0.440922311277	0.307784167719	0.307784167719227	0.574060454833957
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC44A3-AS1	101928079	N	-1.50772398842	-0.592372345729359	-0.277683259237953	0.14731285875702	0.249685733894507	down	0.655306292333	0.607728210524	0.607728210524412	0.702884374142372
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FAM83B	222584	Y	-1.50794763692	-0.592586332273693	-0.55268776266281	1.56611326393223e-05	7.60104149335057e-05	down	1.38155380564	1.06590974861	1.06590974860804	1.6971978626633
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KISS1R	84634	Y	-1.50820035656	-0.592828095858907	-0.466174730023031	0.0147387270147925	0.036679776062205	down	1.9951468558	1.49512552883	1.49512552882761	2.49516818277922
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NBPF1	101930059	Y	-1.50821367799	-0.592840838641852	-0.535553534186731	0.000302797896184971	0.00114160181972317	down	4.30526712949	3.8373482968	3.83734829680278	4.77318596218625
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SERPINB1	1992	Y	-1.50830237581	-0.592925680830283	-0.581398478346213	1.1481073879691e-15	1.77211265338758e-14	down	22.7413030185	18.6990086905	18.6990086905028	26.7835973464786
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ABCA3	21	Y	-1.50918714003	-0.593771711929976	-0.56168228979281	1.42818116101329e-06	8.29063327761689e-06	down	2.57710166927	2.09294355585	2.09294355584974	3.06125978268325
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01759	102724571	N	-1.50922969363	-0.59381239012314	-0.120692763044089	0.378783058731661	0.519255675810679	down	0.324831553888	0.26967199426	0.269671994260298	0.379991113516412
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KRT87P	85349	N	-1.50927010965	-0.593851023874348	-0.0274040273054438	0.693467446827728	0.791675120799748	down	0.0159446272042	0.011298752441	0.0112987524410264	0.0205905019674609
N	FC2	HCT116-dxRes2	HCT116	dxRes2	S100A6	6277	Y	-1.50930879857	-0.593888005725883	-0.58837670306863	8.11242332270664e-32	3.40957232473335e-30	down	1749.00731689	1421.93231232	1421.93231232422	2076.08232145956
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DMTF1	9988	Y	-1.50949991329	-0.594070673982038	-0.573999879814254	1.1825248168184e-09	1.01053850896461e-08	down	5.83225497492	4.87212517534	4.87212517533981	6.79238477449549
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SCN4A	6329	Y	-1.50957998466	-0.594147199657261	-0.414554548158277	0.0408381978649877	0.0871298759431275	down	0.279030499394	0.225964032768	0.225964032767764	0.332096966020865
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IBA57	200205	Y	-1.50980445041	-0.594361704055381	-0.566743976478303	2.03299762180065e-07	1.32937681106989e-06	down	1.6923938606	1.35849620366	1.35849620365508	2.02629151755339
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC00622	644242	N	-1.50992995124	-0.5944816215055	-0.0634519530585252	0.537184795608779	0.66699014804367	down	0.111411043018	0.0885952861082	0.0885952861081822	0.134226799927812
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PNISR	25957	Y	-1.5101758593	-0.594716560520599	-0.585490597268355	2.9806433671224e-19	5.97215952137015e-18	down	13.1477318606	10.7213219825	10.7213219825334	15.5741417387499
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLCO6A1	133482	Y	-1.51029470122	-0.594830087629475	-0.0241867576629258	0.711426704432619	0.805137902302464	down	0.0329761710944	0.0220549541009	0.0438973880878881	0.0220549541009012
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RBL2	5934	Y	-1.51085694422	-0.595367065114364	-0.58118741174343	4.28239243971083e-13	5.29613580529145e-12	down	7.48704977744	6.15384859746	6.15384859745782	8.82025095742488
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNORA72	26775	N	-1.51093811875	-0.595444575391192	-0.160566282758658	0.300030585194931	0.436419638303788	down	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PLXNA4	91584	Y	-1.5124833987	-0.596919307183352	-0.0126392900488177	0.791231745537601	NA	down	0.0078912546231	0.00263264084964	0.0131498683965612	0.00263264084963591
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KSR2	283455	Y	-1.51251586898	-0.596950278898085	-0.572261436781411	3.5259209127976e-08	2.56458421095676e-07	down	0.919017922728	0.726414766366	0.726414766365983	1.11162107908937
